ID,NAME,COST,PRICE,RSP,STOCK,MARGIN,PROFIT,PRODUCT_GROUP_ID,PRODUCT_GROUP_NAME,PRODUCT_DISCOUNT_GROUP,PRODUCT_DISCOUNT_GROUP_PERCENTAGE,SEASON
944,Product 944,7.16,9.67,10.49,241,0.2592,2.46,1,Product Group 1,DG-06,0.06,S-3
525,Product 525,17.36,22.4,25.49,216,0.2251,4.95,10,Product Group 10,DG-01,0.01,S-3
989,Product 989,35.67,44.29,56.49,173,0.1948,8.47,38,Product Group 38,DG-07,0.07,S-3
986,Product 986,47.87,62.12,71.99,138,0.2294,13.99,46,Product Group 46,DG-05,0.05,S-3
281,Product 281,25.51,31.57,39.49,198,0.1917,5.94,16,Product Group 16,DG-04,0.04,S-3
48,Product 48,17.44,21.89,24.99,217,0.2034,4.37,4,Product Group 4,DG-03,0.03,S-3
954,Product 954,43.87,50.41,56.49,161,0.1297,6.42,45,Product Group 45,DG-00,0.0,S-3
720,Product 720,27.51,33.6,38.99,194,0.1816,5.99,34,Product Group 34,DG-04,0.04,S-3
230,Product 230,5.16,6.61,8.49,247,0.2188,1.42,23,Product Group 23,DG-05,0.05,S-3
527,Product 527,48.97,57.03,67.99,148,0.1413,7.91,4,Product Group 4,DG-03,0.03,S-3
182,Product 182,37.78,44.8,56.99,172,0.1566,6.89,44,Product Group 44,DG-07,0.07,S-3
683,Product 683,9.26,13.23,16.99,234,0.3002,3.9,2,Product Group 2,DG-04,0.04,S-3
378,Product 378,14.3,17.82,21.99,225,0.1973,3.45,12,Product Group 12,DG-05,0.05,S-3
229,Product 229,13.28,15.77,20.49,229,0.1588,2.46,48,Product Group 48,DG-06,0.06,S-3
493,Product 493,22.46,28.51,33.49,204,0.2122,5.94,13,Product Group 13,DG-05,0.05,S-3
827,Product 827,26.51,33.6,41.49,194,0.211,6.96,46,Product Group 46,DG-05,0.05,S-3
884,Product 884,41.83,49.9,56.49,162,0.1617,7.92,40,Product Group 40,DG-09,0.09,S-3
401,Product 401,25.57,32.08,40.99,197,0.2029,6.39,3,Product Group 3,DG-08,0.08,S-3
815,Product 815,22.42,29.53,32.99,202,0.2408,6.98,31,Product Group 31,DG-02,0.02,S-3
195,Product 195,39.74,47.35,57.49,167,0.1607,7.47,40,Product Group 40,DG-09,0.09,S-3
893,Product 893,11.33,14.25,17.49,232,0.2051,2.87,28,Product Group 28,DG-03,0.03,S-3
896,Product 896,7.18,9.67,11.99,241,0.2571,2.44,6,Product Group 6,DG-00,0.0,S-3
560,Product 560,26.54,34.11,40.49,193,0.2219,7.43,34,Product Group 34,DG-04,0.04,S-3
485,Product 485,11.25,13.74,15.99,233,0.1809,2.44,34,Product Group 34,DG-04,0.04,S-3
270,Product 270,47.9,61.61,71.99,139,0.2225,13.46,2,Product Group 2,DG-04,0.04,S-3
124,Product 124,33.62,42.77,52.99,176,0.2139,8.98,39,Product Group 39,DG-05,0.05,S-3
429,Product 429,16.3,21.38,26.99,218,0.2373,4.98,20,Product Group 20,DG-06,0.06,S-3
888,Product 888,30.63,39.71,48.49,182,0.2285,8.91,7,Product Group 7,DG-01,0.01,S-3
254,Product 254,5.2,7.12,8.99,246,0.269,1.88,7,Product Group 7,DG-01,0.01,S-3
925,Product 925,14.34,17.31,19.99,226,0.1713,2.91,15,Product Group 15,DG-09,0.09,S-3
177,Product 177,24.47,31.57,39.49,198,0.2249,6.97,3,Product Group 3,DG-08,0.08,S-3
248,Product 248,11.21,14.76,16.49,231,0.2402,3.48,20,Product Group 20,DG-06,0.06,S-3
798,Product 798,32.6,40.73,44.49,180,0.1995,7.98,15,Product Group 15,DG-09,0.09,S-3
283,Product 283,6.19,8.14,9.99,244,0.2403,1.92,47,Product Group 47,DG-09,0.09,S-3
488,Product 488,32.63,41.75,51.49,178,0.2183,8.95,14,Product Group 14,DG-03,0.03,S-3
672,Product 672,6.17,8.14,10.99,244,0.2428,1.94,37,Product Group 37,DG-03,0.03,S-3
149,Product 149,19.4,25.96,31.49,209,0.2526,6.44,34,Product Group 34,DG-04,0.04,S-3
629,Product 629,17.43,22.4,28.49,216,0.2219,4.88,14,Product Group 14,DG-03,0.03,S-3
754,Product 754,41.86,50.41,60.99,161,0.1697,8.4,8,Product Group 8,DG-01,0.01,S-3
918,Product 918,37.73,44.29,48.99,173,0.1481,6.44,14,Product Group 14,DG-03,0.03,S-3
172,Product 172,6.17,7.63,9.49,245,0.1923,1.44,23,Product Group 23,DG-05,0.05,S-3
906,Product 906,12.24,15.27,18.99,230,0.1981,2.97,29,Product Group 29,DG-01,0.01,S-3
333,Product 333,20.37,23.93,29.49,213,0.1486,3.49,29,Product Group 29,DG-01,0.01,S-3
862,Product 862,9.2,12.21,15.49,236,0.2469,2.96,20,Product Group 20,DG-06,0.06,S-3
812,Product 812,18.38,21.89,25.99,217,0.1601,3.44,24,Product Group 24,DG-00,0.0,S-3
777,Product 777,48.97,61.61,77.99,139,0.2052,12.41,47,Product Group 47,DG-09,0.09,S-3
899,Product 899,15.37,19.34,24.49,222,0.2054,3.9,36,Product Group 36,DG-07,0.07,S-3
945,Product 945,28.59,37.67,47.49,186,0.2411,8.92,30,Product Group 30,DG-02,0.02,S-3
448,Product 448,24.47,31.06,34.99,199,0.2122,6.47,13,Product Group 13,DG-05,0.05,S-3
423,Product 423,43.81,49.9,62.99,162,0.1221,5.98,42,Product Group 42,DG-06,0.06,S-3
297,Product 297,34.71,42.77,48.99,176,0.1886,7.92,48,Product Group 48,DG-06,0.06,S-3
452,Product 452,14.34,16.8,18.99,227,0.1461,2.41,38,Product Group 38,DG-07,0.07,S-3
780,Product 780,6.12,8.14,10.49,244,0.2478,1.98,6,Product Group 6,DG-00,0.0,S-3
610,Product 610,10.29,11.7,13.99,237,0.121,1.39,10,Product Group 10,DG-01,0.01,S-3
451,Product 451,8.22,10.69,13.99,239,0.2307,2.42,21,Product Group 21,DG-00,0.0,S-3
411,Product 411,45.86,52.96,59.99,156,0.1341,6.97,5,Product Group 5,DG-08,0.08,S-3
13,Product 13,21.51,26.98,30.49,207,0.2027,5.37,4,Product Group 4,DG-03,0.03,S-3
194,Product 194,46.92,60.09,68.99,142,0.2192,12.93,16,Product Group 16,DG-04,0.04,S-3
336,Product 336,17.35,23.41,27.99,214,0.2592,5.96,27,Product Group 27,DG-09,0.09,S-3
710,Product 710,19.42,21.89,27.49,217,0.1126,2.42,0,Product Group 0,DG-07,0.07,S-3
648,Product 648,19.37,23.93,30.99,213,0.1903,4.47,46,Product Group 46,DG-05,0.05,S-3
942,Product 942,17.44,19.85,23.99,221,0.1216,2.37,38,Product Group 38,DG-07,0.07,S-3
952,Product 952,34.76,42.26,50.49,177,0.1776,7.37,0,Product Group 0,DG-07,0.07,S-3
30,Product 30,23.46,29.53,32.49,202,0.2052,5.95,13,Product Group 13,DG-05,0.05,S-3
3,Product 3,27.6,35.64,41.99,190,0.2258,7.9,37,Product Group 37,DG-03,0.03,S-3
356,Product 356,25.57,31.06,39.49,199,0.1768,5.39,37,Product Group 37,DG-03,0.03,S-3
769,Product 769,43.85,50.41,58.99,161,0.1301,6.44,5,Product Group 5,DG-08,0.08,S-3
911,Product 911,21.42,23.93,29.49,213,0.1047,2.46,21,Product Group 21,DG-00,0.0,S-3
644,Product 644,42.78,49.39,55.99,163,0.1338,6.49,12,Product Group 12,DG-05,0.05,S-3
621,Product 621,39.74,49.9,58.99,162,0.2035,9.97,18,Product Group 18,DG-02,0.02,S-3
407,Product 407,14.29,19.34,21.49,222,0.2612,4.96,11,Product Group 11,DG-02,0.02,S-3
476,Product 476,16.33,21.38,26.99,218,0.2358,4.95,33,Product Group 33,DG-04,0.04,S-3
979,Product 979,47.94,53.47,60.49,155,0.1033,5.42,18,Product Group 18,DG-02,0.02,S-3
572,Product 572,34.72,40.73,49.99,180,0.1478,5.91,43,Product Group 43,DG-00,0.0,S-3
496,Product 496,43.91,56.01,65.49,150,0.216,11.88,45,Product Group 45,DG-00,0.0,S-3
8,Product 8,23.46,26.98,29.99,207,0.1302,3.45,48,Product Group 48,DG-06,0.06,S-3
126,Product 126,35.68,42.77,49.99,176,0.1658,6.96,48,Product Group 48,DG-06,0.06,S-3
103,Product 103,13.38,17.31,20.49,226,0.2272,3.86,33,Product Group 33,DG-04,0.04,S-3
711,Product 711,13.29,18.32,21.99,224,0.2752,4.95,44,Product Group 44,DG-07,0.07,S-3
29,Product 29,9.25,12.21,14.49,236,0.2427,2.91,26,Product Group 26,DG-06,0.06,S-3
922,Product 922,18.35,23.93,29.49,213,0.2329,5.47,10,Product Group 10,DG-01,0.01,S-3
258,Product 258,33.7,39.71,45.99,182,0.1513,5.9,3,Product Group 3,DG-08,0.08,S-3
927,Product 927,26.48,30.03,32.49,201,0.1183,3.49,19,Product Group 19,DG-07,0.07,S-3
329,Product 329,14.33,17.31,19.99,226,0.1719,2.92,31,Product Group 31,DG-02,0.02,S-3
930,Product 930,6.2,8.14,10.49,244,0.239,1.91,40,Product Group 40,DG-09,0.09,S-3
784,Product 784,25.5,32.58,40.49,196,0.2173,6.95,20,Product Group 20,DG-06,0.06,S-3
287,Product 287,25.56,29.53,34.49,202,0.1345,3.9,15,Product Group 15,DG-09,0.09,S-3
599,Product 599,49.91,56.01,64.49,150,0.1089,5.99,38,Product Group 38,DG-07,0.07,S-3
902,Product 902,34.66,39.21,44.99,183,0.1161,4.47,7,Product Group 7,DG-01,0.01,S-3
238,Product 238,40.77,46.84,57.49,168,0.1296,5.96,49,Product Group 49,DG-04,0.04,S-3
692,Product 692,26.49,33.6,39.49,194,0.2116,6.98,8,Product Group 8,DG-01,0.01,S-3
316,Product 316,20.42,24.44,31.99,212,0.1647,3.95,5,Product Group 5,DG-08,0.08,S-3
868,Product 868,45.96,53.97,67.49,154,0.1485,7.87,22,Product Group 22,DG-03,0.03,S-3
615,Product 615,30.68,39.21,46.99,183,0.2172,8.36,18,Product Group 18,DG-02,0.02,S-3
334,Product 334,13.27,16.28,21.99,228,0.1857,2.97,20,Product Group 20,DG-06,0.06,S-3
544,Product 544,27.6,32.08,40.99,197,0.1397,4.4,30,Product Group 30,DG-02,0.02,S-3
785,Product 785,35.77,45.31,57.99,171,0.2106,9.37,37,Product Group 37,DG-03,0.03,S-3
982,Product 982,36.68,43.79,50.49,174,0.1624,6.98,15,Product Group 15,DG-09,0.09,S-3
861,Product 861,15.39,19.85,22.99,221,0.2247,4.38,26,Product Group 26,DG-06,0.06,S-3
108,Product 108,10.25,13.23,15.49,234,0.2256,2.93,29,Product Group 29,DG-01,0.01,S-3
915,Product 915,41.79,49.39,60.49,163,0.1538,7.46,35,Product Group 35,DG-08,0.08,S-3
130,Product 130,46.98,59.57,68.49,143,0.2115,12.37,37,Product Group 37,DG-03,0.03,S-3
268,Product 268,31.65,41.75,50.49,178,0.242,9.92,34,Product Group 34,DG-04,0.04,S-3
575,Product 575,47.87,56.52,65.99,149,0.153,8.49,35,Product Group 35,DG-08,0.08,S-3
58,Product 58,46.95,55.5,66.99,151,0.1542,8.4,14,Product Group 14,DG-03,0.03,S-3
934,Product 934,38.79,48.37,57.99,165,0.1981,9.41,37,Product Group 37,DG-03,0.03,S-3
22,Product 22,28.61,35.13,40.99,191,0.1856,6.4,48,Product Group 48,DG-06,0.06,S-3
45,Product 45,37.73,45.83,51.99,170,0.1765,7.94,26,Product Group 26,DG-06,0.06,S-3
760,Product 760,44.89,52.44,66.49,157,0.1439,7.41,26,Product Group 26,DG-06,0.06,S-3
625,Product 625,43.87,53.97,67.49,154,0.1872,9.92,29,Product Group 29,DG-01,0.01,S-3
529,Product 529,48.95,59.57,66.49,143,0.1783,10.43,0,Product Group 0,DG-07,0.07,S-3
301,Product 301,12.29,16.28,19.49,228,0.2452,3.92,27,Product Group 27,DG-09,0.09,S-3
433,Product 433,30.58,36.66,42.99,188,0.1656,5.96,5,Product Group 5,DG-08,0.08,S-3
273,Product 273,37.73,48.37,53.99,165,0.2198,10.44,13,Product Group 13,DG-05,0.05,S-3
78,Product 78,44.82,52.44,59.49,157,0.1453,7.48,28,Product Group 28,DG-03,0.03,S-3
990,Product 990,14.31,18.83,21.99,223,0.2401,4.44,29,Product Group 29,DG-01,0.01,S-3
285,Product 285,43.86,52.44,66.49,157,0.1637,8.43,27,Product Group 27,DG-09,0.09,S-3
510,Product 510,19.39,22.4,24.49,216,0.1342,2.95,3,Product Group 3,DG-08,0.08,S-3
898,Product 898,31.67,37.16,44.49,187,0.148,5.4,12,Product Group 12,DG-05,0.05,S-3
278,Product 278,36.69,42.26,52.99,177,0.1318,5.47,43,Product Group 43,DG-00,0.0,S-3
661,Product 661,38.8,46.34,54.99,169,0.1627,7.4,33,Product Group 33,DG-04,0.04,S-3
604,Product 604,14.39,17.31,19.49,226,0.1683,2.86,16,Product Group 16,DG-04,0.04,S-3
360,Product 360,44.83,49.9,60.99,162,0.1014,4.97,45,Product Group 45,DG-00,0.0,S-3
346,Product 346,38.76,49.39,60.99,163,0.2153,10.44,37,Product Group 37,DG-03,0.03,S-3
345,Product 345,32.66,42.26,52.49,177,0.227,9.42,19,Product Group 19,DG-07,0.07,S-3
90,Product 90,34.74,44.8,52.99,172,0.2248,9.89,42,Product Group 42,DG-06,0.06,S-3
98,Product 98,32.64,39.21,47.99,183,0.1673,6.44,41,Product Group 41,DG-01,0.01,S-3
603,Product 603,23.5,29.02,34.99,203,0.1899,5.41,20,Product Group 20,DG-06,0.06,S-3
569,Product 569,18.43,20.87,23.99,219,0.1166,2.39,13,Product Group 13,DG-05,0.05,S-3
848,Product 848,22.49,26.47,32.99,208,0.1504,3.91,46,Product Group 46,DG-05,0.05,S-3
643,Product 643,26.55,34.63,41.49,192,0.233,7.92,16,Product Group 16,DG-04,0.04,S-3
882,Product 882,27.61,32.08,40.99,197,0.1394,4.39,36,Product Group 36,DG-07,0.07,S-3
776,Product 776,24.53,29.02,35.99,203,0.1548,4.41,34,Product Group 34,DG-04,0.04,S-3
209,Product 209,26.6,31.57,37.99,198,0.1571,4.87,19,Product Group 19,DG-07,0.07,S-3
202,Product 202,39.8,47.35,60.99,167,0.1596,7.42,24,Product Group 24,DG-00,0.0,S-3
614,Product 614,15.31,18.83,21.49,223,0.1871,3.46,30,Product Group 30,DG-02,0.02,S-3
847,Product 847,30.58,37.67,46.99,186,0.1882,6.96,20,Product Group 20,DG-06,0.06,S-3
368,Product 368,39.74,44.29,48.49,173,0.1028,4.47,46,Product Group 46,DG-05,0.05,S-3
657,Product 657,34.71,39.21,47.99,183,0.1148,4.42,14,Product Group 14,DG-03,0.03,S-3
920,Product 920,14.32,17.82,21.99,225,0.1961,3.43,17,Product Group 17,DG-09,0.09,S-3
923,Product 923,10.19,12.72,15.99,235,0.1994,2.49,43,Product Group 43,DG-00,0.0,S-3
282,Product 282,48.0,55.5,70.99,151,0.1351,7.36,24,Product Group 24,DG-00,0.0,S-3
372,Product 372,23.54,31.57,39.99,198,0.254,7.87,14,Product Group 14,DG-03,0.03,S-3
259,Product 259,42.81,52.44,63.99,157,0.1837,9.46,41,Product Group 41,DG-01,0.01,S-3
208,Product 208,21.45,27.49,33.49,206,0.2197,5.93,7,Product Group 7,DG-01,0.01,S-3
135,Product 135,49.01,54.48,64.49,153,0.1004,5.37,33,Product Group 33,DG-04,0.04,S-3
839,Product 839,49.92,58.05,70.49,146,0.14,7.98,38,Product Group 38,DG-07,0.07,S-3
695,Product 695,30.56,34.63,44.99,192,0.1171,3.98,13,Product Group 13,DG-05,0.05,S-3
951,Product 951,16.3,21.38,26.49,218,0.2373,4.98,44,Product Group 44,DG-07,0.07,S-3
115,Product 115,19.4,22.9,26.99,215,0.153,3.44,26,Product Group 26,DG-06,0.06,S-3
136,Product 136,42.89,51.42,62.99,159,0.166,8.38,23,Product Group 23,DG-05,0.05,S-3
441,Product 441,45.93,54.99,62.49,152,0.1648,8.9,29,Product Group 29,DG-01,0.01,S-3
338,Product 338,40.79,51.42,59.49,159,0.2068,10.44,19,Product Group 19,DG-07,0.07,S-3
509,Product 509,6.13,7.63,10.99,245,0.1963,1.47,12,Product Group 12,DG-05,0.05,S-3
314,Product 314,20.44,25.45,31.49,210,0.1973,4.93,49,Product Group 49,DG-04,0.04,S-3
472,Product 472,12.26,16.28,19.99,228,0.247,3.95,19,Product Group 19,DG-07,0.07,S-3
609,Product 609,49.95,63.64,72.99,135,0.2152,13.45,44,Product Group 44,DG-07,0.07,S-3
838,Product 838,36.77,43.79,49.49,174,0.1603,6.89,25,Product Group 25,DG-08,0.08,S-3
498,Product 498,14.3,17.31,20.99,226,0.1736,2.95,24,Product Group 24,DG-00,0.0,S-3
80,Product 80,45.85,58.56,71.99,145,0.2171,12.48,22,Product Group 22,DG-03,0.03,S-3
437,Product 437,22.41,27.49,33.49,206,0.1849,4.99,25,Product Group 25,DG-08,0.08,S-3
417,Product 417,18.4,23.93,30.49,213,0.2307,5.42,6,Product Group 6,DG-00,0.0,S-3
701,Product 701,47.96,61.61,71.49,139,0.2215,13.4,12,Product Group 12,DG-05,0.05,S-3
691,Product 691,43.86,54.99,64.99,152,0.2024,10.93,27,Product Group 27,DG-09,0.09,S-3
470,Product 470,50.0,60.09,74.49,142,0.1678,9.9,44,Product Group 44,DG-07,0.07,S-3
86,Product 86,10.32,11.7,15.99,237,0.1184,1.36,37,Product Group 37,DG-03,0.03,S-3
463,Product 463,47.98,53.47,59.49,155,0.1025,5.38,43,Product Group 43,DG-00,0.0,S-3
779,Product 779,7.16,10.18,12.99,240,0.2963,2.96,37,Product Group 37,DG-03,0.03,S-3
352,Product 352,10.28,13.23,14.99,234,0.2232,2.9,11,Product Group 11,DG-02,0.02,S-3
650,Product 650,19.39,22.9,28.49,215,0.1534,3.45,34,Product Group 34,DG-04,0.04,S-3
748,Product 748,41.78,46.34,55.99,169,0.0983,4.47,3,Product Group 3,DG-08,0.08,S-3
822,Product 822,37.71,42.77,49.49,176,0.1181,4.96,39,Product Group 39,DG-05,0.05,S-3
577,Product 577,7.22,10.18,12.99,240,0.2903,2.9,42,Product Group 42,DG-06,0.06,S-3
655,Product 655,22.48,29.02,32.49,203,0.2253,6.42,22,Product Group 22,DG-03,0.03,S-3
475,Product 475,6.24,8.14,10.99,244,0.234,1.87,8,Product Group 8,DG-01,0.01,S-3
432,Product 432,16.41,21.38,27.99,218,0.2325,4.88,47,Product Group 47,DG-09,0.09,S-3
628,Product 628,38.72,49.39,61.49,163,0.2161,10.48,47,Product Group 47,DG-09,0.09,S-3
789,Product 789,27.58,34.11,38.49,193,0.1917,6.42,35,Product Group 35,DG-08,0.08,S-3
284,Product 284,31.63,40.73,48.99,180,0.2236,8.94,35,Product Group 35,DG-08,0.08,S-3
792,Product 792,48.94,63.14,71.49,136,0.2249,13.94,6,Product Group 6,DG-00,0.0,S-3
375,Product 375,20.45,26.98,32.99,207,0.2424,6.42,20,Product Group 20,DG-06,0.06,S-3
133,Product 133,47.99,54.99,65.99,152,0.1272,6.87,18,Product Group 18,DG-02,0.02,S-3
690,Product 690,35.73,40.73,45.49,180,0.1228,4.91,47,Product Group 47,DG-09,0.09,S-3
976,Product 976,8.28,11.19,14.99,238,0.2602,2.86,15,Product Group 15,DG-09,0.09,S-3
12,Product 12,38.78,46.34,57.49,169,0.1631,7.42,42,Product Group 42,DG-06,0.06,S-3
595,Product 595,13.27,16.28,18.49,228,0.1857,2.97,28,Product Group 28,DG-03,0.03,S-3
741,Product 741,17.35,22.4,27.49,216,0.2256,4.96,4,Product Group 4,DG-03,0.03,S-3
199,Product 199,5.17,7.12,8.49,246,0.2732,1.91,18,Product Group 18,DG-02,0.02,S-3
176,Product 176,18.42,22.4,26.49,216,0.1774,3.9,28,Product Group 28,DG-03,0.03,S-3
16,Product 16,22.49,28.51,33.99,204,0.2111,5.91,47,Product Group 47,DG-09,0.09,S-3
106,Product 106,46.97,58.05,68.49,146,0.1909,10.88,23,Product Group 23,DG-05,0.05,S-3
396,Product 396,37.69,45.83,52.99,170,0.1774,7.98,34,Product Group 34,DG-04,0.04,S-3
271,Product 271,8.22,10.69,12.99,239,0.2307,2.42,3,Product Group 3,DG-08,0.08,S-3
797,Product 797,44.91,53.97,60.99,154,0.1678,8.89,37,Product Group 37,DG-03,0.03,S-3
24,Product 24,27.57,35.13,43.99,191,0.2154,7.43,31,Product Group 31,DG-02,0.02,S-3
758,Product 758,25.49,31.57,38.99,198,0.1923,5.96,5,Product Group 5,DG-08,0.08,S-3
190,Product 190,33.61,41.24,49.49,179,0.185,7.49,13,Product Group 13,DG-05,0.05,S-3
728,Product 728,47.96,54.48,68.49,153,0.1196,6.4,35,Product Group 35,DG-08,0.08,S-3
805,Product 805,43.87,51.42,56.99,159,0.147,7.42,19,Product Group 19,DG-07,0.07,S-3
159,Product 159,16.29,21.38,26.49,218,0.2377,4.99,2,Product Group 2,DG-04,0.04,S-3
370,Product 370,29.61,38.18,47.99,185,0.2246,8.42,16,Product Group 16,DG-04,0.04,S-3
72,Product 72,37.75,43.79,54.99,174,0.1377,5.92,25,Product Group 25,DG-08,0.08,S-3
